Male_ID,Group_ID,Collection_date,Hydroyear,T3_conc,GC_conc,Season,Rainfall,Tav,Group_size,Hierarchy_stability,T3_storage,GC_storage,Age,Alpha_status,Ordinal_rank,Consortships,Aggression,Genetic_ancestry,,,,,,,,,,,,
58,G,11/23/2017,2018,220.17,95.57,short rain,59.00,23.70,5,unstable,1.21,1.74,15.19,non-alpha,5,0.00,-0.24,NA,,,,,,,,,,,,
200,N,11/23/2011,2012,245.33,392.95,short rain,72.00,24.60,19,unstable,9.49,0.85,10.41,non-alpha,10,0.00,-0.14,NA,,,,,,,,,,,,
110,A,11/24/2008,2009,143.99,59.70,short rain,66.00,25.00,15,stable,9.88,0.83,16.17,non-alpha,15,0.00,-0.26,0.240,,,,,,,,,,,,
169,A,11/24/2008,2009,131.57,48.05,short rain,66.00,25.00,15,stable,12.52,0.88,14.92,non-alpha,13,0.00,-0.26,0.276,,,,,,,,,,,,
141,N,11/24/2007,2008,117.44,50.33,short rain,21.00,24.10,18,stable,13.55,0.66,18.39,non-alpha,16,0.00,-0.18,0.286,,,,,,,,,,,,
40,D,11/24/2008,2009,163.72,50.46,short rain,66.00,25.00,7,unstable,9.88,0.83,8.18,alpha,1,0.00,0.51,0.288,,,,,,,,,,,,
162,A,11/24/2008,2009,63.18,73.06,short rain,66.00,25.00,15,stable,12.61,0.83,9.59,non-alpha,2,0.00,0.44,0.301,,,,,,,,,,,,
161,D,11/24/2008,2009,206.69,86.15,short rain,66.00,25.00,7,unstable,9.88,0.83,8.78,non-alpha,2,28.00,0.56,0.352,,,,,,,,,,,,
158,A,11/24/2009,2010,101.39,61.53,short rain,44.00,25.30,15,unstable,11.50,1.03,17.12,non-alpha,12,0.00,-0.03,0.368,,,,,,,,,,,,
45,A,11/24/2009,2010,118.92,65.15,short rain,44.00,25.30,15,unstable,9.98,1.03,8.21,non-alpha,11,9.00,0.27,0.446,,,,,,,,,,,,
177,N,11/24/2004,2005,93.83,35.67,short rain,13.00,25.20,12,unstable,16.67,0.73,7.79,non-alpha,2,41.00,0.44,0.508,,,,,,,,,,,,
92,D,11/24/2005,2006,113.42,134.08,short rain,18.00,24.00,7,unstable,15.65,0.48,16.42,non-alpha,6,0.00,-0.35,NA,,,,,,,,,,,,
26,A,11/24/2006,2007,171.95,89.21,short rain,40.00,24.70,15,stable,14.64,0.67,10.16,alpha,1,0.00,-0.24,NA,,,,,,,,,,,,
98,A,11/24/2006,2007,194.84,87.05,short rain,40.00,24.70,15,stable,14.64,0.73,11.58,non-alpha,5,0.00,0.06,NA,,,,,,,,,,,,
36,A,11/24/2008,2009,80.87,49.91,short rain,66.00,25.00,15,stable,12.52,0.83,12.08,non-alpha,3,0.00,0.04,NA,,,,,,,,,,,,
29,N,11/24/2007,2008,178.31,72.41,short rain,21.00,24.10,18,stable,13.55,0.66,19.15,non-alpha,17,0.00,-0.18,NA,,,,,,,,,,,,
150,B,11/24/2010,2011,154.77,80.84,short rain,55.00,23.80,7,stable,10.49,0.71,9.91,non-alpha,3,0.00,-0.26,0.427,,,,,,,,,,,,
101,H,11/24/2016,2017,153.88,37.68,short rain,46.00,24.40,10,unstable,3.70,1.62,11.22,non-alpha,4,13.00,0.80,0.470,,,,,,,,,,,,
12,B,11/24/2011,2012,163.53,92.33,short rain,72.00,24.60,13,unstable,9.49,0.84,11.49,non-alpha,4,0.00,-0.21,NA,,,,,,,,,,,,
189,F,11/25/2008,2009,118.69,65.19,short rain,66.00,25.00,13,unstable,9.88,0.83,8.93,alpha,1,6.00,0.01,0.313,,,,,,,,,,,,
139,K,11/25/2009,2010,135.74,117.85,short rain,44.00,25.40,13,unstable,11.49,1.03,18.45,non-alpha,9,0.00,-0.21,0.325,,,,,,,,,,,,
137,F,11/25/2006,2007,296.79,124.27,short rain,46.00,24.50,11,unstable,14.64,0.67,10.50,non-alpha,3,8.00,0.19,0.431,,,,,,,,,,,,
144,F,11/25/2005,2006,78.11,43.14,short rain,25.00,24.00,8,unstable,15.64,0.45,9.29,non-alpha,4,0.00,-0.01,0.539,,,,,,,,,,,,
146,K,11/25/2006,2007,120.05,66.14,short rain,46.00,24.50,10,unstable,14.68,0.67,10.08,non-alpha,5,17.00,0.42,0.606,,,,,,,,,,,,
15,K,11/25/2008,2009,114.63,90.82,short rain,66.00,25.00,10,stable,12.51,0.83,9.58,alpha,1,12.00,1.09,NA,,,,,,,,,,,,
92,F,11/25/2006,2007,158.79,196.53,short rain,46.00,24.50,11,unstable,14.64,1.60,17.43,non-alpha,10,10.00,-0.29,NA,,,,,,,,,,,,
179,G,11/25/2016,2017,243.47,92.61,short rain,46.00,24.50,9,unstable,3.69,1.62,11.06,non-alpha,6,16.00,-0.23,0.358,,,,,,,,,,,,
38,E,11/25/2014,2015,88.87,153.77,short rain,7.00,24.10,8,unstable,5.92,1.44,12.59,non-alpha,5,0.00,-0.27,0.360,,,,,,,,,,,,
113,H,11/25/2016,2017,132.19,79.68,short rain,46.00,24.50,10,unstable,3.69,1.62,17.69,non-alpha,10,0.00,0.06,0.391,,,,,,,,,,,,
101,H,11/25/2016,2017,161.08,75.41,short rain,46.00,24.50,10,unstable,3.69,1.62,11.22,non-alpha,4,13.00,0.80,0.470,,,,,,,,,,,,
102,H,11/25/2016,2017,174.00,67.86,short rain,46.00,24.50,10,unstable,3.69,1.62,14.97,non-alpha,7,10.00,0.24,0.476,,,,,,,,,,,,
14,B,11/25/2017,2018,145.14,70.50,short rain,47.00,23.80,7,stable,1.20,1.73,15.59,non-alpha,7,40.00,-0.25,0.522,,,,,,,,,,,,
80,B,11/25/2017,2018,198.20,67.55,short rain,47.00,23.80,7,stable,1.20,1.73,13.92,non-alpha,4,0.00,-0.25,NA,,,,,,,,,,,,
121,M,11/25/2011,2012,148.89,129.14,short rain,76.00,24.60,7,unstable,9.53,0.70,18.34,non-alpha,5,0.00,-0.27,NA,,,,,,,,,,,,
62,L,11/25/2015,2016,111.54,93.81,short rain,85.00,24.90,7,stable,4.73,1.59,9.73,non-alpha,5,0.00,0.30,NA,,,,,,,,,,,,
127,F,11/25/2013,2014,75.75,52.81,short rain,36.00,24.80,17,stable,6.95,1.57,16.34,non-alpha,15,7.00,-0.19,NA,,,,,,,,,,,,
174,N,11/26/2009,2010,160.45,91.11,short rain,44.00,25.40,13,unstable,11.49,1.03,14.25,non-alpha,12,0.00,-0.11,0.445,,,,,,,,,,,,
177,N,11/26/2009,2010,183.13,89.01,short rain,44.00,25.40,13,unstable,9.97,1.03,12.79,non-alpha,5,0.00,-0.11,0.508,,,,,,,,,,,,
10,N,11/26/2009,2010,106.19,37.88,short rain,44.00,25.40,13,unstable,11.49,1.03,21.33,non-alpha,13,10.00,-0.11,0.593,,,,,,,,,,,,
92,D,11/26/2005,2006,74.07,61.14,short rain,27.00,23.90,7,unstable,15.64,0.45,16.43,non-alpha,6,0.00,-0.35,NA,,,,,,,,,,,,
134,A,11/26/2004,2005,89.28,39.12,short rain,13.00,25.30,11,stable,16.66,0.72,10.05,non-alpha,4,0.00,-0.29,NA,,,,,,,,,,,,
60,A,11/26/2004,2005,70.23,31.08,short rain,13.00,25.30,11,stable,16.66,0.72,9.00,non-alpha,2,0.00,0.42,NA,,,,,,,,,,,,
164,K,11/26/2007,2008,63.88,152.85,short rain,21.00,24.00,11,stable,13.54,0.65,10.51,non-alpha,3,21.00,0.54,NA,,,,,,,,,,,,
26,A,11/26/2005,2006,113.91,86.93,short rain,27.00,23.90,13,unstable,15.64,0.47,9.17,non-alpha,2,0.00,-0.28,NA,,,,,,,,,,,,
94,N,11/26/2009,2010,183.41,76.17,short rain,44.00,25.40,13,unstable,11.49,1.03,14.53,non-alpha,11,21.00,-0.11,NA,,,,,,,,,,,,
117,B,11/26/2015,2016,164.94,101.87,short rain,85.00,25.00,9,unstable,4.73,1.58,11.78,non-alpha,3,0.00,0.20,0.324,,,,,,,,,,,,
179,G,11/26/2015,2016,92.36,85.56,short rain,85.00,25.00,5,unstable,4.06,1.58,10.06,alpha,1,74.00,-0.26,0.358,,,,,,,,,,,,
180,G,11/26/2015,2016,117.41,118.07,short rain,85.00,25.00,5,unstable,4.06,1.58,9.92,non-alpha,2,0.00,0.04,0.419,,,,,,,,,,,,
174,N,11/26/2010,2011,129.50,63.87,short rain,55.00,23.80,20,stable,10.49,0.70,15.25,non-alpha,19,0.00,-0.24,0.445,,,,,,,,,,,,
130,B,11/26/2016,2017,134.16,62.50,short rain,60.00,24.40,11,unstable,3.69,1.62,9.46,alpha,1,41.00,0.45,0.462,,,,,,,,,,,,
49,L,11/26/2012,2013,111.81,84.18,short rain,38.00,24.60,13,stable,7.04,0.35,12.90,non-alpha,3,15.00,-0.27,0.707,,,,,,,,,,,,
58,G,11/26/2015,2016,107.03,130.53,short rain,85.00,25.00,5,unstable,4.73,1.62,13.19,non-alpha,4,26.00,-0.26,NA,,,,,,,,,,,,
173,E,11/26/2015,2016,116.27,127.69,short rain,85.00,25.00,6,stable,4.06,1.58,11.20,non-alpha,3,0.00,0.21,NA,,,,,,,,,,,,
12,B,11/26/2014,2015,176.96,111.58,short rain,7.00,24.20,10,stable,5.91,1.44,14.50,non-alpha,9,0.00,-0.25,NA,,,,,,,,,,,,
12,B,11/26/2013,2014,120.61,89.87,short rain,38.00,24.80,14,stable,6.95,1.70,13.50,non-alpha,9,0.00,-0.26,NA,,,,,,,,,,,,
162,A,11/27/2008,2009,62.86,49.27,short rain,66.00,25.00,15,stable,12.51,0.82,9.60,non-alpha,2,0.00,0.44,0.301,,,,,,,,,,,,
111,D,11/27/2006,2007,139.76,57.39,short rain,50.00,24.50,4,unstable,11.58,0.68,7.79,non-alpha,2,0.00,-0.34,0.415,,,,,,,,,,,,
123,N,11/27/2006,2007,155.49,49.45,short rain,50.00,24.50,18,stable,13.23,0.66,9.23,non-alpha,4,24.00,0.05,0.476,,,,,,,,,,,,
26,A,11/27/2008,2009,84.27,68.71,short rain,66.00,25.00,15,stable,12.51,0.82,12.18,non-alpha,6,0.00,0.04,NA,,,,,,,,,,,,
29,N,11/27/2006,2007,263.14,74.02,short rain,50.00,24.50,18,stable,14.64,0.67,18.15,non-alpha,15,0.00,-0.25,NA,,,,,,,,,,,,
114,F,11/27/2013,2014,122.72,74.58,short rain,39.00,24.80,17,stable,6.95,1.57,10.46,non-alpha,6,0.00,-0.19,0.350,,,,,,,,,,,,
87,L,11/27/2017,2018,174.14,194.59,short rain,60.00,23.90,7,stable,1.19,1.73,8.92,non-alpha,2,18.00,0.25,0.442,,,,,,,,,,,,
72,B,11/27/2017,2018,240.49,109.16,short rain,60.00,23.90,7,stable,1.19,1.73,9.32,alpha,1,60.00,0.23,0.466,,,,,,,,,,,,
154,F,11/27/2010,2011,100.17,96.36,short rain,55.00,23.70,8,stable,9.02,0.70,9.07,non-alpha,3,42.00,-0.26,NA,,,,,,,,,,,,
120,K,11/28/2006,2007,106.92,235.26,short rain,50.00,24.50,10,unstable,14.63,0.66,19.92,non-alpha,9,0.00,-0.28,0.287,,,,,,,,,,,,
128,F,11/28/2006,2007,54.96,68.89,short rain,50.00,24.50,11,unstable,11.57,0.70,9.09,non-alpha,6,25.00,-0.29,0.302,,,,,,,,,,,,
128,F,11/28/2008,2009,134.77,85.42,short rain,66.00,25.00,13,unstable,9.87,0.82,11.09,non-alpha,7,21.00,0.71,0.302,,,,,,,,,,,,
63,N,11/28/2007,2008,213.77,51.01,short rain,15.00,24.10,18,stable,10.75,0.65,9.86,non-alpha,5,0.00,0.72,0.795,,,,,,,,,,,,
69,K,11/28/2006,2007,204.21,57.73,short rain,50.00,24.50,10,unstable,14.63,0.70,16.90,non-alpha,10,0.00,-0.28,NA,,,,,,,,,,,,
50,N,11/28/2011,2012,110.67,115.03,short rain,90.00,24.30,19,unstable,8.88,0.82,11.11,non-alpha,9,10.00,0.16,0.301,,,,,,,,,,,,
133,E,11/28/2017,2018,119.70,143.97,short rain,59.00,23.80,8,stable,1.19,1.73,11.62,non-alpha,7,0.00,-0.25,0.322,,,,,,,,,,,,
117,B,11/28/2015,2016,111.45,99.31,short rain,110.00,24.80,9,unstable,4.06,1.58,11.79,non-alpha,3,0.00,0.20,0.324,,,,,,,,,,,,
201,N,11/28/2011,2012,139.84,65.61,short rain,90.00,24.30,19,unstable,9.52,0.70,13.18,non-alpha,8,0.00,-0.14,0.524,,,,,,,,,,,,
58,G,11/28/2015,2016,108.10,158.92,short rain,110.00,24.80,5,unstable,4.73,1.58,13.20,non-alpha,4,26.00,-0.26,NA,,,,,,,,,,,,
173,E,11/28/2016,2017,64.86,69.47,short rain,60.00,24.30,6,unstable,3.68,1.61,12.21,non-alpha,5,24.00,0.08,NA,,,,,,,,,,,,
173,E,11/28/2017,2018,141.00,68.02,short rain,59.00,23.80,8,stable,1.19,1.73,13.21,non-alpha,6,0.00,0.23,NA,,,,,,,,,,,,
42,E,11/28/2017,2018,109.06,68.14,short rain,59.00,23.80,8,stable,1.19,1.73,10.10,alpha,1,0.00,0.35,NA,,,,,,,,,,,,
12,B,11/28/2015,2016,145.83,90.87,short rain,110.00,24.80,9,unstable,4.73,1.58,15.51,non-alpha,5,0.00,0.02,NA,,,,,,,,,,,,
139,A,11/29/2007,2008,116.77,87.23,short rain,15.00,24.30,12,unstable,13.53,0.68,16.45,non-alpha,11,13.00,-0.24,0.325,,,,,,,,,,,,
116,D,11/29/2007,2008,170.81,70.26,short rain,15.00,24.30,6,unstable,10.62,0.68,11.02,non-alpha,3,0.00,0.13,0.617,,,,,,,,,,,,
92,F,11/29/2004,2005,98.50,31.96,short rain,11.00,25.40,6,stable,16.67,0.72,15.44,non-alpha,5,0.00,-0.27,NA,,,,,,,,,,,,
134,A,11/29/2006,2007,106.63,98.75,short rain,53.00,24.50,15,stable,14.63,0.66,12.06,non-alpha,11,0.00,0.06,NA,,,,,,,,,,,,
127,A,11/29/2006,2007,142.03,28.12,short rain,53.00,24.50,15,stable,14.63,0.67,9.35,non-alpha,9,0.00,0.06,NA,,,,,,,,,,,,
95,N,12/10/2004,2005,84.10,96.97,short rain,37.00,25.20,12,unstable,16.62,0.68,15.10,non-alpha,10,2.00,-0.22,0.277,,,,,,,,,,,,
120,K,12/10/2004,2005,110.80,33.41,short rain,37.00,25.20,4,unstable,16.62,0.68,17.95,non-alpha,3,37.00,-0.26,0.287,,,,,,,,,,,,
139,A,12/10/2007,2008,51.50,28.18,short rain,26.00,24.30,13,unstable,13.50,0.62,16.48,non-alpha,10,0.00,-0.24,0.325,,,,,,,,,,,,
174,N,12/10/2004,2005,109.83,50.77,short rain,37.00,25.20,12,unstable,16.62,0.72,9.29,non-alpha,4,8.00,0.26,0.445,,,,,,,,,,,,
77,F,12/10/2008,2009,75.96,69.54,short rain,36.00,24.70,15,unstable,12.47,0.79,14.02,non-alpha,6,8.00,-0.28,0.514,,,,,,,,,,,,
73,F,12/10/2007,2008,71.95,43.89,short rain,26.00,24.30,10,unstable,13.50,0.62,9.20,non-alpha,5,0.00,0.03,0.642,,,,,,,,,,,,
103,K,12/10/2004,2005,138.62,56.37,short rain,37.00,25.20,4,unstable,16.62,0.68,9.46,alpha,1,45.00,0.04,NA,,,,,,,,,,,,
92,D,12/10/2005,2006,101.97,78.21,short rain,21.00,23.90,7,unstable,15.64,0.41,16.47,non-alpha,7,0.00,-0.33,NA,,,,,,,,,,,,
175,L,12/10/2016,2017,108.37,81.56,short rain,59.00,23.90,8,stable,3.65,1.59,18.30,non-alpha,8,0.00,-0.25,0.285,,,,,,,,,,,,
106,E,12/10/2014,2015,77.38,127.92,short rain,93.00,23.60,6,unstable,5.93,1.40,14.94,non-alpha,6,0.00,-0.24,0.303,,,,,,,,,,,,
189,F,12/10/2013,2014,114.51,33.75,short rain,80.00,23.80,16,stable,6.91,1.53,13.98,non-alpha,13,0.00,-0.14,0.313,,,,,,,,,,,,
133,E,12/10/2014,2015,141.26,119.28,short rain,93.00,23.60,6,unstable,5.02,1.53,8.65,non-alpha,3,15.00,-0.23,0.322,,,,,,,,,,,,
114,F,12/10/2011,2012,80.37,56.40,short rain,73.00,24.10,9,stable,8.24,0.79,8.49,non-alpha,2,45.00,0.63,0.350,,,,,,,,,,,,
3,N,12/10/2010,2011,200.91,117.17,short rain,53.00,23.80,21,unstable,10.45,0.67,15.98,non-alpha,16,0.00,-0.25,0.421,,,,,,,,,,,,
45,B,12/10/2014,2015,143.60,105.90,short rain,93.00,23.60,9,unstable,5.02,1.09,13.25,non-alpha,6,36.00,-0.23,0.446,,,,,,,,,,,,
183,L,12/10/2016,2017,53.03,63.43,short rain,59.00,23.90,8,stable,3.65,1.59,7.40,non-alpha,4,0.00,-0.25,0.472,,,,,,,,,,,,
153,L,12/10/2013,2014,94.61,53.58,short rain,80.00,23.80,14,unstable,6.91,1.53,14.96,non-alpha,10,10.00,0.09,0.555,,,,,,,,,,,,
73,F,12/10/2011,2012,182.42,114.12,short rain,73.00,24.10,9,stable,9.44,0.67,13.21,non-alpha,5,0.00,0.26,0.642,,,,,,,,,,,,
73,F,12/10/2013,2014,146.20,32.17,short rain,80.00,23.80,16,stable,6.91,1.53,15.21,non-alpha,12,0.00,-0.14,0.642,,,,,,,,,,,,
173,E,12/10/2014,2015,154.80,95.66,short rain,93.00,23.60,6,unstable,5.87,1.09,10.24,non-alpha,2,54.00,0.67,NA,,,,,,,,,,,,
125,L,12/10/2016,2017,112.44,87.59,short rain,59.00,23.90,8,stable,3.65,1.59,9.24,non-alpha,7,30.00,-0.25,NA,,,,,,,,,,,,
127,F,12/10/2011,2012,108.14,103.20,short rain,73.00,24.10,9,stable,9.44,0.79,14.38,non-alpha,8,13.00,0.48,NA,,,,,,,,,,,,
79,B,12/10/2014,2015,115.73,55.20,short rain,93.00,23.60,9,unstable,5.87,1.09,10.54,alpha,1,35.00,0.07,NA,,,,,,,,,,,,
198,L,12/10/2013,2014,67.39,37.62,short rain,80.00,23.80,14,unstable,6.91,1.53,9.04,non-alpha,13,0.00,-0.24,NA,,,,,,,,,,,,
26,B,12/10/2012,2013,83.83,68.11,short rain,16.00,24.70,14,unstable,8.43,0.68,16.21,non-alpha,10,0.00,-0.22,NA,,,,,,,,,,,,
127,F,12/10/2013,2014,68.74,47.45,short rain,80.00,23.80,16,stable,7.43,1.53,16.38,non-alpha,15,0.00,-0.14,NA,,,,,,,,,,,,
115,A,12/11/2009,2010,150.78,100.01,short rain,52.00,25.30,17,stable,10.23,0.99,12.32,non-alpha,10,0.00,-0.21,0.275,,,,,,,,,,,,
28,F,12/11/2007,2008,248.89,74.87,short rain,26.00,24.30,10,unstable,13.50,0.62,14.42,non-alpha,9,40.00,-0.27,0.276,,,,,,,,,,,,
40,D,12/11/2008,2009,134.36,70.90,short rain,36.00,24.70,7,unstable,9.84,0.80,8.22,alpha,1,0.00,0.59,0.288,,,,,,,,,,,,
89,K,12/11/2007,2008,58.36,81.12,short rain,26.00,24.30,10,stable,13.50,0.62,14.69,non-alpha,9,0.00,-0.27,0.302,,,,,,,,,,,,
108,D,12/11/2006,2007,92.23,85.55,short rain,59.00,24.70,4,unstable,11.54,0.64,9.54,alpha,1,0.00,0.20,0.305,,,,,,,,,,,,
108,D,12/11/2008,2009,174.32,130.46,short rain,36.00,24.70,7,unstable,11.21,0.80,11.54,non-alpha,3,0.00,0.30,0.305,,,,,,,,,,,,
189,F,12/11/2009,2010,106.26,62.58,short rain,52.00,25.30,7,unstable,10.23,1.01,9.98,alpha,1,17.00,0.06,0.313,,,,,,,,,,,,
161,D,12/11/2008,2009,152.63,83.13,short rain,36.00,24.70,7,unstable,9.84,0.84,8.83,non-alpha,2,0.00,0.48,0.352,,,,,,,,,,,,
77,F,12/11/2006,2007,55.78,28.42,short rain,59.00,24.70,11,unstable,14.56,0.63,12.02,non-alpha,2,14.00,-0.22,0.514,,,,,,,,,,,,
144,F,12/11/2007,2008,104.25,70.94,short rain,26.00,24.30,10,unstable,13.50,0.65,11.33,non-alpha,7,0.00,-0.27,0.539,,,,,,,,,,,,
203,D,12/11/2006,2007,64.84,67.20,short rain,59.00,24.70,4,unstable,14.56,0.63,12.30,non-alpha,3,79.00,-0.28,NA,,,,,,,,,,,,
69,D,12/11/2008,2009,141.41,118.20,short rain,36.00,24.70,7,unstable,12.47,0.80,18.94,non-alpha,6,0.00,-0.30,NA,,,,,,,,,,,,
85,D,12/11/2004,2005,145.85,42.06,short rain,39.00,25.30,7,stable,16.62,0.68,14.05,non-alpha,3,0.00,0.18,NA,,,,,,,,,,,,
164,K,12/11/2007,2008,70.74,161.00,short rain,26.00,24.30,10,stable,13.50,0.62,10.55,non-alpha,3,24.00,-0.27,NA,,,,,,,,,,,,
81,A,12/11/2008,2009,108.33,56.03,short rain,36.00,24.70,15,unstable,12.47,0.79,8.01,non-alpha,11,0.00,-0.24,NA,,,,,,,,,,,,
70,L,12/11/2014,2015,179.93,72.57,short rain,93.00,23.60,13,unstable,5.02,1.09,11.09,non-alpha,7,8.00,-0.24,0.382,,,,,,,,,,,,
94,E,12/11/2013,2014,118.12,45.17,short rain,81.00,23.80,7,stable,6.91,1.53,18.57,non-alpha,6,0.00,-0.31,NA,,,,,,,,,,,,
83,L,12/11/2013,2014,76.70,61.89,short rain,81.00,23.80,14,unstable,6.91,1.53,13.12,non-alpha,3,38.00,0.27,NA,,,,,,,,,,,,
120,K,12/12/2005,2006,111.44,65.54,short rain,20.00,24.20,8,unstable,15.60,0.42,18.96,non-alpha,7,0.00,-0.32,0.287,,,,,,,,,,,,
89,K,12/12/2007,2008,90.71,51.30,short rain,16.00,24.30,10,stable,13.50,0.62,14.70,non-alpha,9,0.00,-0.27,0.302,,,,,,,,,,,,
128,N,12/12/2007,2008,160.62,69.84,short rain,16.00,24.30,17,stable,12.20,0.62,10.13,non-alpha,10,0.00,0.25,0.302,,,,,,,,,,,,
161,D,12/12/2007,2008,110.03,79.48,short rain,16.00,24.30,7,unstable,12.20,0.62,7.83,alpha,1,100.00,0.45,0.352,,,,,,,,,,,,
57,N,12/12/2007,2008,142.04,76.34,short rain,16.00,24.30,17,stable,12.20,0.62,10.59,non-alpha,6,7.00,0.37,0.707,,,,,,,,,,,,
99,K,12/12/2005,2006,101.87,60.01,short rain,20.00,24.20,8,unstable,15.60,0.42,8.21,non-alpha,3,0.00,-0.32,0.827,,,,,,,,,,,,
134,A,12/12/2006,2007,87.24,54.19,short rain,59.00,24.60,12,stable,14.56,0.64,12.10,non-alpha,9,0.00,-0.21,NA,,,,,,,,,,,,
26,A,12/12/2006,2007,62.34,30.28,short rain,59.00,24.60,12,stable,14.64,0.63,10.21,alpha,1,0.00,0.39,NA,,,,,,,,,,,,
138,F,12/12/2008,2009,71.12,123.95,short rain,13.00,24.80,15,unstable,12.46,0.79,15.55,non-alpha,10,0.00,-0.28,NA,,,,,,,,,,,,
114,F,12/12/2013,2014,121.30,42.62,short rain,83.00,23.80,16,stable,6.91,1.53,10.50,non-alpha,7,0.00,0.34,0.350,,,,,,,,,,,,
14,B,12/12/2014,2015,96.35,48.10,short rain,93.00,23.50,9,unstable,5.87,1.08,12.64,non-alpha,7,0.00,0.07,0.522,,,,,,,,,,,,
146,L,12/12/2011,2012,119.16,138.08,short rain,73.00,24.10,8,stable,9.44,0.66,15.13,non-alpha,7,10.00,-0.28,0.606,,,,,,,,,,,,
33,L,12/12/2011,2012,99.81,107.70,short rain,73.00,24.10,8,stable,9.44,0.66,11.21,non-alpha,5,15.00,-0.28,NA,,,,,,,,,,,,
12,B,12/12/2014,2015,103.43,114.72,short rain,93.00,23.50,9,unstable,5.87,1.08,14.55,non-alpha,8,0.00,-0.23,NA,,,,,,,,,,,,
79,B,12/12/2014,2015,75.81,34.15,short rain,93.00,23.50,9,unstable,5.87,1.08,10.55,alpha,1,35.00,0.07,NA,,,,,,,,,,,,
12,B,12/12/2015,2016,157.02,87.81,short rain,96.00,24.20,11,unstable,4.69,1.58,15.55,non-alpha,6,20.00,-0.22,NA,,,,,,,,,,,,
58,F,12/12/2013,2014,108.84,58.45,short rain,83.00,23.80,16,stable,6.91,1.53,11.24,non-alpha,9,23.00,-0.14,NA,,,,,,,,,,,,
108,D,12/13/2005,2006,75.60,50.58,short rain,20.00,24.30,7,unstable,14.18,0.42,8.54,non-alpha,3,24.00,0.52,0.305,,,,,,,,,,,,
144,F,12/13/2004,2005,147.38,49.71,short rain,58.00,25.30,7,unstable,16.61,0.68,8.34,alpha,1,21.00,-0.25,0.539,,,,,,,,,,,,
203,D,12/13/2006,2007,100.55,95.40,short rain,59.00,24.60,4,unstable,14.56,0.63,12.31,non-alpha,3,79.00,-0.28,NA,,,,,,,,,,,,
92,F,12/13/2004,2005,132.73,110.61,short rain,58.00,25.30,7,unstable,16.61,0.68,15.48,non-alpha,7,13.00,-0.25,NA,,,,,,,,,,,,
94,N,12/13/2004,2005,111.19,38.73,short rain,58.00,25.30,12,unstable,16.61,0.68,9.57,alpha,1,16.00,0.38,NA,,,,,,,,,,,,
134,A,12/13/2007,2008,77.13,197.03,short rain,23.00,24.30,13,unstable,13.50,0.61,13.10,non-alpha,7,0.00,0.24,NA,,,,,,,,,,,,
98,A,12/13/2007,2008,124.64,214.05,short rain,23.00,24.30,13,unstable,13.50,0.61,12.64,non-alpha,2,28.00,0.80,NA,,,,,,,,,,,,
98,A,12/13/2008,2009,104.80,69.16,short rain,13.00,24.80,15,unstable,12.46,0.79,13.64,non-alpha,4,0.00,0.06,NA,,,,,,,,,,,,
189,F,12/13/2011,2012,192.78,147.14,short rain,73.00,24.10,9,stable,7.99,0.66,11.98,non-alpha,7,17.00,-0.22,0.313,,,,,,,,,,,,
189,F,12/13/2010,2011,131.97,101.72,short rain,55.00,23.80,9,stable,9.90,0.66,10.98,non-alpha,6,0.00,0.03,0.313,,,,,,,,,,,,
133,E,12/13/2017,2018,130.94,105.41,short rain,63.00,24.00,8,stable,1.17,1.68,11.66,non-alpha,7,0.00,-0.15,0.322,,,,,,,,,,,,
114,F,12/13/2011,2012,188.53,58.95,short rain,73.00,24.10,9,stable,8.23,0.79,8.50,non-alpha,2,45.00,0.63,0.350,,,,,,,,,,,,
113,F,12/13/2011,2012,168.14,110.56,short rain,73.00,24.10,9,stable,8.23,0.79,12.73,non-alpha,4,13.00,-0.22,0.391,,,,,,,,,,,,
102,F,12/13/2011,2012,211.05,99.60,short rain,73.00,24.10,9,stable,7.99,0.65,10.02,alpha,1,0.00,0.82,0.476,,,,,,,,,,,,
173,E,12/13/2017,2018,88.80,116.71,short rain,63.00,24.00,8,stable,1.17,1.68,13.25,non-alpha,6,0.00,0.55,NA,,,,,,,,,,,,
154,F,12/13/2010,2011,149.54,143.77,short rain,55.00,23.80,9,stable,9.90,0.87,9.11,non-alpha,3,24.00,0.51,NA,,,,,,,,,,,,
75,L,12/13/2013,2014,178.32,64.47,short rain,91.00,23.80,14,unstable,6.90,1.53,16.80,non-alpha,8,30.00,0.27,NA,,,,,,,,,,,,
121,K,12/13/2010,2011,163.10,175.28,short rain,55.00,23.80,18,unstable,10.44,0.87,17.39,non-alpha,13,0.00,-0.24,NA,,,,,,,,,,,,
37,K,12/13/2010,2011,89.85,76.85,short rain,55.00,23.80,18,unstable,8.98,0.66,9.22,non-alpha,3,0.00,0.36,NA,,,,,,,,,,,,
6,K,12/13/2010,2011,107.89,92.74,short rain,55.00,23.80,18,unstable,8.98,0.66,8.45,non-alpha,2,49.00,0.71,NA,,,,,,,,,,,,
194,N,12/13/2010,2011,148.14,117.48,short rain,55.00,23.80,21,unstable,10.44,0.87,15.83,non-alpha,14,0.00,-0.25,NA,,,,,,,,,,,,
108,D,12/14/2007,2008,149.54,159.74,short rain,37.00,24.30,7,unstable,10.58,0.61,10.55,non-alpha,3,0.00,-0.03,0.305,,,,,,,,,,,,
